,Platform,Active_Users_M,Avg_Rating,Problems_Count,Problems_Difficulty,Job_Integration,Contest_Frequency,Pricing_Model,Founded_Year,Mobile_App_Available,Certifications_Offered,Learning_Paths,Forum_Activity_Level,Platform_Score
1188,LeetCode,27.3,3.5,2562,Varied,Yes,Biweekly,Free,2006,False,False,6,High,109
1189,LeetCode,24.2,4.5,1664,Hard,Limited,Biweekly,Freemium,2020,False,False,6,Medium,109
1190,HackerRank,27.4,4.9,1486,Easy,Yes,Weekly,Free,2015,False,False,1,Medium,113
1191,Codeforces,12.9,4.4,2010,Easy,No,Monthly,Free,2007,False,False,7,Low,83
1192,CodeChef,2.6,4.4,3292,Varied,Limited,Occasionally,Paid,2017,False,True,10,Low,83
1193,HackerRank,12.0,4.7,2331,Hard,Yes,Occasionally,Paid,2005,False,False,2,Medium,86
1194,LeetCode,10.4,4.5,1379,Varied,Limited,Monthly,Free,2015,True,False,10,High,96
1195,HackerRank,8.7,4.2,1620,Medium,No,Weekly,Free,2005,False,True,7,High,87
1196,Codeforces,7.4,3.8,2383,Varied,Limited,Weekly,Freemium,2021,False,True,5,Medium,82
1197,LeetCode,29.9,5.0,1519,Varied,Limited,Occasionally,Paid,2007,True,True,7,Low,124
1198,LeetCode,26.2,4.4,2254,Easy,Limited,Occasionally,Freemium,2012,False,True,6,Low,113
1199,LeetCode,8.2,4.2,2373,Hard,Limited,Weekly,Paid,2018,True,True,4,Low,80
1200,HackerRank,20.6,4.3,2632,Easy,Limited,Weekly,Free,2007,False,True,1,Low,95
1201,CodeChef,13.7,3.8,552,Hard,Limited,Weekly,Paid,2018,True,False,4,High,84
1202,Codeforces,26.5,4.3,1856,Medium,Limited,Biweekly,Freemium,2020,True,False,1,Medium,101
1203,HackerRank,21.0,3.5,2002,Easy,Limited,Biweekly,Freemium,2006,False,True,4,Low,94
1204,Codeforces,13.1,3.8,2127,Varied,Yes,Occasionally,Paid,2006,True,False,3,Low,79
1205,CodeChef,24.6,3.8,2574,Medium,Yes,Occasionally,Paid,2005,False,False,8,Low,106
1206,LeetCode,12.3,4.9,2694,Hard,Yes,Biweekly,Free,2020,True,True,9,Medium,109
1207,CodeChef,21.6,4.0,2936,Medium,Yes,Monthly,Paid,2015,False,True,4,High,104
1208,Codeforces,14.7,4.4,969,Easy,No,Weekly,Paid,2005,False,True,5,High,93
1209,CodeChef,5.4,4.5,1718,Hard,Yes,Biweekly,Free,2010,False,True,10,High,99
1210,CodeChef,26.6,4.0,2259,Varied,Yes,Weekly,Paid,2020,False,False,5,High,112
1211,Codeforces,18.6,4.8,923,Varied,Yes,Biweekly,Freemium,2017,False,True,9,Medium,120
1212,CodeChef,6.3,3.6,3007,Easy,Limited,Monthly,Freemium,2016,True,True,8,High,83
1213,LeetCode,7.6,5.0,3905,Medium,Limited,Biweekly,Free,2014,False,True,7,Low,92
1214,LeetCode,23.1,3.7,1577,Medium,No,Biweekly,Paid,2014,False,True,7,Low,97
1215,HackerRank,22.1,4.7,2313,Hard,Limited,Biweekly,Free,2018,False,False,4,High,104
1216,CodeChef,26.2,4.1,2861,Hard,No,Biweekly,Free,2015,True,False,10,Medium,109
1217,CodeChef,28.5,4.8,3393,Hard,No,Occasionally,Paid,2013,True,True,6,Low,113
1218,CodeChef,19.1,4.3,1783,Medium,No,Occasionally,Paid,2020,True,False,5,Medium,89
1219,CodeChef,3.2,4.1,1431,Medium,Yes,Occasionally,Paid,2010,False,False,10,High,85
1220,HackerRank,16.7,4.1,2944,Varied,No,Monthly,Paid,2009,False,True,5,High,90
1221,HackerRank,15.2,4.2,2398,Easy,Yes,Monthly,Freemium,2021,False,False,10,Medium,105
1222,Codeforces,14.4,3.6,3231,Varied,Yes,Weekly,Free,2015,False,True,9,High,104
1223,HackerRank,14.3,4.0,1033,Easy,Limited,Weekly,Freemium,2009,False,False,8,High,97
1224,HackerRank,2.2,3.8,2781,Hard,Limited,Occasionally,Free,2018,True,False,8,High,72
1225,HackerRank,23.0,4.1,3086,Medium,Yes,Weekly,Free,2018,False,True,1,Low,102
1226,HackerRank,14.4,3.7,3952,Varied,Yes,Monthly,Paid,2011,False,False,10,Medium,96
1227,CodeChef,7.5,4.6,3833,Easy,Yes,Monthly,Freemium,2007,False,True,3,Medium,88
1228,Codeforces,22.3,3.5,1737,Hard,No,Biweekly,Freemium,2014,True,False,6,Low,89
1229,Codeforces,20.2,3.7,2138,Easy,No,Occasionally,Freemium,2013,True,True,8,High,100
1230,CodeChef,11.6,5.0,1723,Medium,No,Monthly,Free,2019,True,False,3,Low,79
1231,LeetCode,25.8,5.0,1729,Easy,Yes,Occasionally,Paid,2007,True,False,8,High,124
1232,CodeChef,3.4,4.1,2267,Hard,Limited,Weekly,Paid,2015,True,False,7,High,77
1233,LeetCode,12.3,4.9,2369,Easy,Limited,Weekly,Free,2014,False,True,9,High,108
1234,HackerRank,14.1,5.0,1287,Medium,No,Biweekly,Free,2015,True,True,9,High,105
1235,HackerRank,23.4,4.1,3721,Easy,Yes,Biweekly,Free,2013,True,False,8,High,113
1236,CodeChef,22.3,4.8,1340,Medium,Yes,Biweekly,Freemium,2019,True,True,6,High,121
1237,LeetCode,25.9,5.0,1593,Hard,Yes,Occasionally,Paid,2018,False,True,10,High,133
1238,HackerRank,22.0,4.8,3630,Varied,No,Biweekly,Free,2015,False,True,8,Low,109
1239,CodeChef,3.8,3.9,928,Hard,Limited,Occasionally,Paid,2007,True,False,10,Low,75
1240,Codeforces,2.6,4.3,1654,Easy,Yes,Biweekly,Free,2021,True,True,9,Medium,89
1241,HackerRank,22.8,4.2,1937,Easy,Limited,Occasionally,Freemium,2013,False,True,3,High,104
1242,LeetCode,1.5,3.7,896,Medium,Yes,Occasionally,Paid,2007,True,False,1,Medium,58
1243,LeetCode,5.0,4.3,3666,Medium,Limited,Monthly,Paid,2013,True,True,8,Low,82
1244,CodeChef,6.8,3.5,2442,Hard,No,Weekly,Free,2020,False,False,2,Medium,60
1245,CodeChef,26.0,4.6,1373,Varied,Limited,Occasionally,Paid,2005,True,False,1,High,101
1246,Codeforces,27.1,4.7,2380,Varied,Limited,Monthly,Freemium,2012,False,False,4,High,113
1247,LeetCode,1.1,3.8,750,Hard,Yes,Monthly,Freemium,2021,False,True,5,Medium,75
1248,LeetCode,1.9,3.9,2336,Hard,Limited,Weekly,Paid,2011,False,True,2,High,68
1249,HackerRank,29.6,4.2,3845,Hard,Yes,Occasionally,Freemium,2006,True,False,1,High,110
1250,HackerRank,12.8,4.2,1177,Medium,Yes,Weekly,Free,2016,False,False,2,High,88
1251,LeetCode,13.1,4.0,998,Hard,No,Occasionally,Free,2007,True,False,3,High,76
1252,LeetCode,25.6,4.7,3131,Hard,No,Biweekly,Free,2008,True,False,6,High,108
1253,HackerRank,23.8,3.9,1743,Varied,Limited,Monthly,Freemium,2018,False,True,9,Low,111
1254,LeetCode,11.6,4.4,1549,Easy,No,Biweekly,Free,2007,True,False,7,Low,82
1255,CodeChef,2.9,4.1,1765,Medium,Limited,Occasionally,Free,2015,True,False,10,Medium,78
1256,HackerRank,23.2,4.5,3772,Varied,Limited,Biweekly,Paid,2014,False,False,9,Medium,111
1257,LeetCode,23.0,3.5,2193,Varied,Limited,Monthly,Freemium,2017,True,False,7,Low,96
1258,CodeChef,15.5,3.5,2574,Easy,No,Monthly,Freemium,2020,True,False,3,Medium,74
1259,HackerRank,8.2,4.7,3078,Medium,Yes,Monthly,Freemium,2015,False,False,6,High,93
1260,LeetCode,16.9,4.4,1410,Easy,Yes,Biweekly,Paid,2020,False,True,4,Medium,100
1261,Codeforces,28.5,4.3,1013,Medium,No,Occasionally,Free,2014,False,True,7,Medium,113
1262,CodeChef,15.9,3.6,2372,Easy,No,Monthly,Free,2020,True,True,4,High,83
1263,CodeChef,11.1,3.7,2011,Hard,No,Occasionally,Free,2008,False,False,10,Medium,82
1264,LeetCode,19.2,4.2,3347,Medium,Limited,Weekly,Free,2016,False,False,4,Medium,95
1265,LeetCode,26.1,3.5,3604,Varied,Yes,Weekly,Free,2014,False,True,4,High,110
1266,HackerRank,4.3,5.0,2933,Easy,Limited,Monthly,Paid,2013,False,True,7,Low,85
1267,CodeChef,25.1,4.7,3558,Easy,Yes,Weekly,Free,2005,False,True,5,Low,119
1268,Codeforces,26.9,4.4,3425,Hard,Limited,Weekly,Paid,2017,True,False,3,High,107
1269,CodeChef,28.4,4.1,2346,Easy,No,Monthly,Paid,2021,False,False,7,Medium,105
1270,HackerRank,22.9,4.7,538,Hard,Limited,Occasionally,Free,2016,True,False,3,Medium,100
1271,CodeChef,11.1,4.1,3232,Easy,No,Occasionally,Free,2005,True,True,9,Medium,89
1272,HackerRank,8.9,4.8,2014,Hard,Limited,Weekly,Paid,2005,False,True,8,Low,95
1273,LeetCode,1.5,4.4,680,Varied,Limited,Biweekly,Free,2020,False,False,5,Low,68
1274,CodeChef,26.8,3.9,2209,Easy,No,Monthly,Paid,2019,False,True,9,Medium,109
1275,HackerRank,1.7,4.1,862,Hard,Limited,Weekly,Free,2005,True,True,5,Medium,75
1276,LeetCode,15.3,3.7,3427,Easy,Yes,Monthly,Paid,2011,True,False,7,High,93
1277,LeetCode,21.2,3.8,2076,Easy,No,Weekly,Free,2008,False,True,8,High,104
1278,CodeChef,10.0,4.3,3004,Varied,Yes,Occasionally,Free,2019,True,True,9,Medium,99
1279,Codeforces,7.2,4.5,870,Easy,Yes,Monthly,Paid,2022,False,False,3,Medium,79
1280,CodeChef,19.9,4.7,2418,Varied,Limited,Occasionally,Free,2013,False,False,6,Low,100
1281,LeetCode,3.7,4.8,969,Easy,Yes,Monthly,Free,2005,True,True,2,High,83
1282,CodeChef,14.4,3.8,1412,Medium,No,Biweekly,Freemium,2007,True,True,10,High,98
1283,LeetCode,17.5,4.2,2350,Varied,Yes,Monthly,Free,2020,True,True,10,Medium,111
1284,CodeChef,9.9,4.5,2587,Varied,No,Monthly,Paid,2020,True,False,6,High,81
1285,HackerRank,15.2,4.8,1033,Varied,Yes,Biweekly,Paid,2005,True,False,7,Low,101
1286,CodeChef,2.4,3.7,2657,Hard,No,Monthly,Free,2006,False,True,8,Low,68
1287,Codeforces,29.3,3.8,3277,Hard,No,Monthly,Free,2019,True,False,10,High,112
1288,CodeChef,15.8,4.5,985,Easy,No,Weekly,Freemium,2009,False,False,6,High,96
1289,HackerRank,12.7,4.9,1338,Varied,No,Occasionally,Paid,2005,True,False,8,Medium,91
1290,Codeforces,8.6,4.6,1416,Medium,No,Occasionally,Paid,2019,True,False,4,High,76
1291,CodeChef,6.1,4.7,2425,Easy,Limited,Weekly,Paid,2018,False,False,6,Medium,83
1292,HackerRank,8.7,4.8,1351,Easy,Yes,Weekly,Freemium,2016,True,True,10,High,111
1293,HackerRank,19.6,3.8,3976,Medium,No,Monthly,Free,2021,True,True,7,Low,92
1294,CodeChef,29.3,3.6,1551,Easy,No,Occasionally,Paid,2015,False,True,3,High,100
1295,LeetCode,1.7,4.2,3962,Medium,No,Monthly,Free,2018,True,True,8,Medium,74
1296,CodeChef,6.8,4.1,3529,Medium,Yes,Occasionally,Free,2013,False,True,6,Low,84
1297,LeetCode,27.1,4.6,1663,Medium,Limited,Weekly,Freemium,2013,True,True,6,Low,120
1298,CodeChef,28.6,4.5,651,Medium,Limited,Weekly,Free,2022,True,True,9,High,129
1299,Codeforces,11.4,4.9,3964,Hard,No,Monthly,Freemium,2022,False,True,9,High,101
1300,Codeforces,18.9,3.5,3898,Easy,Limited,Monthly,Paid,2014,False,True,2,High,86
1301,CodeChef,16.1,5.0,2561,Varied,Limited,Monthly,Freemium,2020,True,True,5,Low,102
1302,CodeChef,14.6,3.9,2274,Varied,Yes,Weekly,Paid,2018,True,True,8,Medium,102
1303,CodeChef,26.4,4.6,3823,Varied,Limited,Biweekly,Free,2022,False,True,4,High,115
1304,LeetCode,15.7,3.6,1819,Easy,No,Weekly,Freemium,2006,True,True,1,Low,78
1305,HackerRank,1.6,4.1,1065,Easy,Limited,Monthly,Free,2006,False,False,5,High,68
1306,LeetCode,25.8,4.6,1387,Medium,Limited,Weekly,Freemium,2006,True,True,6,Low,118
1307,LeetCode,15.3,3.7,3928,Easy,No,Weekly,Paid,2020,False,False,7,Low,82
1308,LeetCode,24.9,4.9,2653,Medium,Limited,Occasionally,Free,2015,True,True,1,High,108
1309,HackerRank,22.7,3.7,662,Varied,Limited,Occasionally,Paid,2007,True,True,9,High,108
1310,HackerRank,16.3,3.9,3263,Easy,Yes,Weekly,Free,2012,True,True,3,Low,93
1311,HackerRank,27.4,4.1,3828,Varied,Yes,Weekly,Paid,2017,True,True,8,Low,121
1312,Codeforces,1.7,4.5,1963,Varied,Yes,Weekly,Paid,2009,False,True,4,High,83
1313,Codeforces,11.4,4.9,2374,Medium,No,Monthly,Paid,2017,False,False,10,Low,91
1314,HackerRank,24.4,4.0,3731,Easy,Yes,Weekly,Paid,2021,True,False,3,High,105
1315,LeetCode,11.3,4.0,1812,Medium,Limited,Monthly,Freemium,2020,True,True,8,High,95
1316,CodeChef,15.6,4.9,1656,Easy,No,Monthly,Free,2009,False,False,10,High,102
1317,LeetCode,14.7,3.9,2889,Medium,Limited,Occasionally,Paid,2015,False,True,4,Low,84
1318,HackerRank,13.9,4.5,1804,Hard,No,Occasionally,Paid,2017,True,False,4,Medium,81
1319,HackerRank,20.8,4.4,907,Easy,Limited,Weekly,Free,2014,True,False,2,Medium,95
1320,HackerRank,3.4,3.8,3786,Easy,No,Biweekly,Paid,2007,True,False,10,Low,69
1321,LeetCode,20.4,4.7,3509,Easy,Yes,Biweekly,Paid,2015,False,True,10,High,123
1322,LeetCode,8.3,4.9,2154,Easy,No,Biweekly,Paid,2013,True,False,3,High,77
1323,CodeChef,6.0,3.7,532,Easy,No,Biweekly,Paid,2020,True,False,2,Medium,58
1324,HackerRank,14.8,4.3,3303,Medium,Limited,Biweekly,Free,2022,True,True,9,Medium,102
1325,HackerRank,1.7,5.0,1306,Easy,Limited,Biweekly,Paid,2019,False,True,10,Low,89
1326,HackerRank,9.0,4.5,867,Medium,No,Biweekly,Freemium,2021,True,False,1,High,74
1327,HackerRank,16.6,4.1,3277,Medium,No,Weekly,Paid,2012,False,True,10,Medium,101
1328,Codeforces,16.3,3.8,1304,Hard,Yes,Weekly,Paid,2022,False,False,1,High,86
1329,CodeChef,10.6,4.5,2974,Varied,No,Weekly,Free,2017,False,True,3,High,85
1330,HackerRank,22.9,3.5,3206,Medium,Yes,Weekly,Freemium,2009,True,False,6,Low,102
1331,CodeChef,17.4,4.0,3480,Easy,No,Weekly,Free,2007,True,False,3,High,85
1332,Codeforces,29.0,4.8,781,Varied,No,Biweekly,Freemium,2007,False,False,7,High,118
1333,LeetCode,13.5,4.7,3209,Medium,Yes,Monthly,Freemium,2007,True,False,3,High,95
1334,Codeforces,27.0,4.2,734,Hard,Yes,Weekly,Freemium,2015,True,True,6,Medium,122
1335,CodeChef,22.7,4.2,2875,Varied,Yes,Occasionally,Paid,2011,False,True,1,Medium,100
1336,LeetCode,21.5,4.5,1176,Varied,Yes,Occasionally,Paid,2005,True,True,1,Low,99
1337,Codeforces,27.9,4.4,2228,Medium,Yes,Biweekly,Paid,2018,True,True,10,High,131
1338,LeetCode,26.1,3.7,2006,Hard,Limited,Monthly,Freemium,2008,True,True,2,Low,98
1339,CodeChef,20.2,4.5,2475,Hard,No,Weekly,Free,2007,False,True,7,Medium,105
1340,Codeforces,23.9,4.1,3318,Varied,Limited,Weekly,Paid,2020,False,True,1,Low,97
1341,Codeforces,27.0,3.8,992,Varied,Limited,Biweekly,Paid,2013,False,False,1,Medium,94
1342,LeetCode,13.3,4.9,2423,Easy,No,Weekly,Free,2013,True,True,1,Low,85
1343,CodeChef,15.0,4.8,1392,Varied,Limited,Weekly,Freemium,2006,False,True,1,Low,94
1344,CodeChef,17.4,4.3,1687,Easy,Limited,Weekly,Free,2019,False,True,8,High,108
1345,Codeforces,29.9,4.6,3215,Varied,No,Occasionally,Freemium,2009,True,True,4,Low,112
1346,HackerRank,18.8,4.6,3938,Hard,No,Monthly,Free,2011,True,False,4,High,92
1347,HackerRank,1.8,3.7,2772,Medium,No,Occasionally,Paid,2020,False,True,1,Medium,54
1348,HackerRank,4.0,3.7,529,Medium,Limited,Weekly,Free,2005,True,True,2,Low,66
1349,LeetCode,26.3,4.0,2095,Medium,Limited,Biweekly,Freemium,2006,True,False,4,Low,101
1350,CodeChef,27.9,3.5,3283,Hard,Yes,Monthly,Free,2007,True,True,6,High,114
1351,LeetCode,28.1,4.3,3396,Medium,Yes,Monthly,Freemium,2019,False,True,10,High,132
1352,CodeChef,20.2,4.1,964,Varied,Yes,Weekly,Free,2019,False,False,7,Medium,106
1353,CodeChef,12.9,4.0,1508,Medium,Yes,Biweekly,Free,2016,False,False,8,Low,92
1354,Codeforces,14.0,4.8,2621,Hard,No,Biweekly,Paid,2012,True,False,10,High,99
1355,Codeforces,8.1,4.4,3007,Hard,No,Biweekly,Paid,2009,False,False,8,Low,78
1356,CodeChef,14.9,4.5,2234,Easy,Limited,Monthly,Paid,2011,False,False,8,Medium,95
1357,HackerRank,21.5,4.9,2743,Varied,Limited,Biweekly,Free,2009,False,True,1,Low,100
1358,LeetCode,2.3,4.5,2149,Medium,No,Biweekly,Freemium,2018,False,True,7,Medium,78
1359,CodeChef,13.4,4.3,3942,Hard,Limited,Occasionally,Freemium,2006,False,False,7,Medium,92
1360,Codeforces,15.7,4.3,2796,Varied,No,Weekly,Freemium,2017,False,True,6,Low,95
1361,Codeforces,5.2,3.6,3660,Varied,Yes,Biweekly,Free,2011,True,False,6,Low,73
1362,CodeChef,5.1,4.4,1497,Medium,No,Occasionally,Freemium,2015,False,True,1,Medium,69
1363,CodeChef,18.6,3.8,2797,Varied,Limited,Biweekly,Freemium,2009,True,True,5,Medium,97
1364,CodeChef,18.8,3.7,1909,Varied,No,Biweekly,Free,2015,False,False,3,Low,78
1365,CodeChef,14.8,4.8,3485,Hard,No,Weekly,Freemium,2015,True,False,4,Low,89
1366,LeetCode,21.3,4.6,3077,Medium,Yes,Biweekly,Freemium,2007,False,False,8,High,117
1367,LeetCode,10.8,4.4,1180,Medium,Yes,Weekly,Freemium,2007,False,False,9,High,103
1368,Codeforces,14.2,4.4,1688,Varied,Limited,Weekly,Freemium,2005,False,True,1,High,92
1369,Codeforces,9.3,3.8,1898,Varied,No,Biweekly,Paid,2015,False,False,2,Medium,64
1370,LeetCode,27.7,3.6,2469,Varied,Yes,Biweekly,Paid,2021,True,False,6,Low,106
1371,LeetCode,21.6,4.0,2457,Easy,Yes,Monthly,Free,2018,True,False,7,Low,102
1372,LeetCode,4.2,5.0,2819,Varied,Yes,Biweekly,Paid,2020,False,True,10,Medium,99
1373,Codeforces,16.9,3.7,860,Varied,Limited,Biweekly,Freemium,2014,False,False,10,Medium,98
1374,HackerRank,29.2,4.1,2744,Varied,No,Biweekly,Freemium,2006,False,True,8,Medium,117
1375,Codeforces,5.8,3.6,2996,Medium,No,Occasionally,Freemium,2007,False,False,7,High,71
1376,HackerRank,27.3,4.1,2156,Hard,No,Monthly,Free,2005,True,True,6,High,109
1377,HackerRank,12.8,4.5,3979,Hard,Limited,Monthly,Paid,2018,True,True,1,Low,81
1378,Codeforces,2.0,3.9,3672,Hard,Yes,Weekly,Free,2012,True,False,7,High,79
1379,Codeforces,20.6,4.7,1256,Easy,No,Occasionally,Paid,2013,True,True,2,High,96
1380,LeetCode,17.0,4.6,2678,Hard,Yes,Weekly,Paid,2019,False,False,8,High,110
1381,HackerRank,20.8,4.6,2335,Easy,Yes,Monthly,Free,2013,True,False,2,High,101
1382,HackerRank,14.7,4.3,2996,Easy,Limited,Biweekly,Paid,2006,False,True,1,Low,83
1383,LeetCode,25.5,4.2,883,Hard,Limited,Biweekly,Free,2006,True,False,9,High,114
1384,CodeChef,24.9,4.0,2896,Medium,Limited,Monthly,Freemium,2008,True,True,8,High,115
1385,LeetCode,27.1,4.4,3426,Varied,No,Biweekly,Paid,2016,False,False,9,High,113
1386,HackerRank,16.8,3.8,2189,Varied,No,Biweekly,Paid,2012,True,True,4,High,86
1387,CodeChef,8.7,3.7,1503,Medium,Yes,Monthly,Paid,2009,True,False,9,Low,83
1388,HackerRank,22.7,4.2,3399,Varied,Yes,Monthly,Free,2018,False,True,1,High,103
1389,CodeChef,16.8,4.5,1397,Easy,Limited,Biweekly,Freemium,2022,True,True,3,Medium,97
1390,Codeforces,8.5,3.8,3391,Hard,No,Occasionally,Paid,2005,False,False,4,Low,64
1391,Codeforces,28.7,3.6,2306,Varied,No,Monthly,Freemium,2018,False,False,5,Medium,99
1392,CodeChef,19.1,4.8,2107,Easy,Yes,Biweekly,Paid,2021,True,False,8,Medium,111
1393,LeetCode,22.2,4.2,3278,Hard,Yes,Monthly,Paid,2015,True,False,3,Medium,98
1394,LeetCode,6.5,3.7,2248,Medium,Limited,Occasionally,Free,2020,True,True,5,Medium,75
1395,HackerRank,2.7,3.8,1748,Easy,Yes,Biweekly,Paid,2022,True,False,8,Medium,76
1396,LeetCode,6.4,3.5,2169,Medium,Yes,Weekly,Paid,2022,False,True,4,Medium,78
1397,Codeforces,22.5,5.0,2753,Medium,Limited,Weekly,Free,2020,False,True,1,Low,105
1398,LeetCode,25.1,5.0,3093,Hard,No,Biweekly,Paid,2013,False,False,6,Low,106
1399,HackerRank,16.0,4.3,1621,Medium,No,Weekly,Free,2006,True,True,10,Medium,103
1400,CodeChef,16.8,4.0,1436,Medium,No,Biweekly,Paid,2016,True,False,9,Medium,91
1401,Codeforces,23.8,3.8,553,Varied,No,Weekly,Free,2014,False,True,7,Low,102
1402,Codeforces,11.4,4.4,3006,Varied,Yes,Occasionally,Paid,2005,False,True,8,Low,97
1403,CodeChef,16.9,3.9,2486,Hard,Yes,Occasionally,Freemium,2013,False,True,5,Medium,99
1404,LeetCode,9.8,3.6,3262,Easy,Yes,Monthly,Freemium,2021,True,True,9,Medium,94
1405,LeetCode,10.2,4.1,2734,Varied,Limited,Monthly,Freemium,2014,True,True,6,Low,86
1406,Codeforces,7.9,3.9,3962,Hard,Limited,Biweekly,Freemium,2016,True,True,9,Low,88
1407,HackerRank,3.6,4.8,2139,Hard,No,Monthly,Freemium,2007,True,False,5,Low,71
1408,CodeChef,17.9,3.8,2624,Medium,Limited,Biweekly,Freemium,2006,True,True,1,Medium,88
1409,CodeChef,28.2,4.7,3692,Easy,Yes,Biweekly,Freemium,2011,True,False,7,High,126
1410,Codeforces,18.8,4.4,2505,Hard,Yes,Monthly,Paid,2014,False,True,5,High,106
1411,HackerRank,14.8,3.6,2823,Hard,No,Occasionally,Paid,2010,True,True,9,Medium,88
1412,Codeforces,29.9,4.1,3591,Hard,Yes,Occasionally,Freemium,2019,True,True,9,High,131
1413,Codeforces,25.6,4.9,652,Hard,No,Occasionally,Free,2021,True,True,9,High,120
1414,CodeChef,14.5,3.9,3711,Hard,No,Weekly,Paid,2013,True,True,6,High,90
1415,CodeChef,6.6,5.0,974,Medium,No,Monthly,Freemium,2006,True,True,1,High,79
1416,LeetCode,18.2,4.8,2638,Hard,Yes,Weekly,Paid,2010,False,False,4,Low,101
1417,HackerRank,29.1,4.1,2359,Easy,No,Occasionally,Free,2020,False,False,8,Low,107
1418,HackerRank,21.1,3.6,3911,Medium,No,Biweekly,Freemium,2022,False,False,3,Medium,85
1419,LeetCode,21.7,4.4,3238,Varied,No,Occasionally,Freemium,2009,True,True,3,Medium,98
1420,CodeChef,11.2,4.6,2700,Varied,Yes,Biweekly,Freemium,2007,False,False,4,High,94
1421,CodeChef,2.0,4.9,1997,Varied,No,Occasionally,Freemium,2010,False,False,1,Medium,64
1422,LeetCode,27.8,3.9,1957,Varied,Yes,Biweekly,Paid,2017,False,False,4,Low,105
1423,HackerRank,4.8,4.4,884,Easy,No,Biweekly,Freemium,2018,True,True,6,Medium,79
1424,HackerRank,5.1,3.8,2042,Hard,Limited,Occasionally,Paid,2020,True,True,10,Low,81
1425,Codeforces,23.1,5.0,1058,Medium,Yes,Monthly,Paid,2014,True,True,6,Low,117
1426,Codeforces,14.4,3.8,1582,Hard,Limited,Biweekly,Freemium,2006,True,False,7,High,92
1427,HackerRank,11.4,4.3,2008,Easy,No,Monthly,Paid,2010,False,True,7,Low,84
1428,LeetCode,12.2,4.7,655,Medium,Yes,Occasionally,Free,2021,False,True,1,High,92
1429,Codeforces,8.4,4.4,2974,Medium,Limited,Monthly,Paid,2009,False,False,6,Medium,81
1430,Codeforces,9.7,4.0,753,Easy,No,Biweekly,Paid,2022,False,False,7,Low,75
1431,HackerRank,27.9,4.6,2533,Easy,Limited,Occasionally,Free,2013,True,False,1,High,105
1432,HackerRank,11.2,4.2,3630,Easy,Yes,Biweekly,Paid,2019,True,True,4,Low,88
1433,LeetCode,6.8,4.5,920,Hard,Limited,Biweekly,Free,2016,False,True,10,High,96
1434,Codeforces,14.1,4.3,1621,Easy,Yes,Weekly,Free,2009,True,False,4,Low,91
1435,CodeChef,14.4,3.5,1673,Varied,Limited,Biweekly,Paid,2021,False,False,10,High,92
1436,CodeChef,7.1,3.8,1820,Easy,Limited,Biweekly,Paid,2005,True,False,4,High,72
1437,LeetCode,18.6,3.8,1046,Medium,Yes,Monthly,Free,2016,True,False,8,Medium,100
1438,HackerRank,27.8,4.2,1178,Varied,Limited,Monthly,Free,2006,False,True,2,High,108
1439,CodeChef,28.4,4.1,3506,Easy,Yes,Monthly,Freemium,2018,True,True,6,Low,119
1440,Codeforces,10.7,3.7,1678,Varied,Yes,Occasionally,Freemium,2018,False,False,8,High,91
1441,CodeChef,30.0,3.7,563,Easy,No,Biweekly,Free,2016,True,True,7,Low,108
1442,Codeforces,15.2,4.6,2323,Hard,No,Monthly,Freemium,2010,False,False,4,Medium,87
1443,LeetCode,18.4,4.2,1091,Easy,No,Biweekly,Free,2011,False,True,4,High,94
1444,CodeChef,6.3,4.9,1210,Easy,No,Weekly,Free,2014,False,True,8,High,92
1445,Codeforces,14.9,3.5,3246,Easy,No,Biweekly,Free,2018,True,False,9,High,86
1446,HackerRank,23.5,3.7,589,Easy,No,Weekly,Paid,2016,False,True,2,Medium,91
1447,LeetCode,23.9,3.7,1428,Varied,Yes,Occasionally,Freemium,2009,True,False,6,Low,103
1448,HackerRank,28.5,4.7,890,Medium,No,Weekly,Paid,2018,False,False,2,Medium,104
1449,CodeChef,26.3,3.6,3818,Varied,No,Occasionally,Free,2006,True,False,6,Low,93
1450,Codeforces,29.3,4.7,1209,Medium,Limited,Biweekly,Paid,2017,False,False,8,High,122
1451,HackerRank,4.9,4.0,948,Hard,Limited,Occasionally,Freemium,2019,False,True,2,Low,69
1452,Codeforces,17.7,4.8,1937,Varied,No,Occasionally,Free,2007,True,True,1,Medium,90
1453,CodeChef,10.1,4.5,3396,Hard,No,Biweekly,Freemium,2017,False,True,6,High,90
1454,CodeChef,7.2,3.7,2513,Easy,Yes,Weekly,Paid,2014,False,False,5,High,80
1455,LeetCode,27.6,3.8,3028,Easy,No,Weekly,Paid,2021,True,True,4,Low,100
1456,HackerRank,10.3,4.9,1155,Medium,Limited,Monthly,Free,2009,False,False,10,High,99
1457,LeetCode,21.8,4.9,779,Medium,Limited,Monthly,Paid,2020,False,True,1,Low,99
1458,CodeChef,13.3,5.0,2157,Varied,No,Weekly,Paid,2005,False,False,1,Medium,82
1459,LeetCode,10.6,3.9,1217,Varied,Limited,Biweekly,Paid,2015,True,True,9,Low,89
1460,LeetCode,17.5,4.9,2992,Medium,Limited,Occasionally,Paid,2007,False,False,3,Medium,93
1461,HackerRank,28.6,4.7,640,Varied,No,Monthly,Free,2008,False,False,3,Low,102
1462,LeetCode,29.0,3.8,3982,Varied,No,Occasionally,Paid,2018,False,True,8,Medium,110
